id,name,brand_id,year,fuel,price,fk_range
31000,MT-07 MOTO CAGE   (2016),101,2016,2,2864,1
31001,MT-07 MOTO CAGE  ABS (2016-2017),101,2016,2,5609,3
31002,MT-09 ABS TRACER   (2015-2017),101,2016,2,7582,3
31003,MT-09 SPORT TRACKER   (2016),101,2016,2,6513,2
31004,MT10   (modelo actual),101,2016,2,9431,4
31005,MT-125   (2014-2016),101,2016,2,6516,2
31006,MT-125 ABS   (2016-2019),101,2016,2,4683,2
31007,Neo's 50   (2011-2017),101,2016,2,9684,1
31008,Neo's 50 4T UBS   (modelo actual),101,2016,2,6449,1
31009,NMAX   (2015-2020),101,2016,2,7295,3
31010,PW 50   (2009-2017),101,2016,2,2561,3
31011,SR400   (2014-2016),101,2016,2,4191,1
31012,STAR 125 4T automatico   (2016),101,2016,2,10918,1
31013,SUPER TÃ‰NÃ‰RÃ‰ E   (2016),101,2016,2,9077,2
31014,SUPER TÃ‰NÃ‰RÃ‰ E   (2016),101,2016,2,4956,2
31015,T-Max   (2015-2016),101,2016,2,9955,4
31016,T-Max 530   (2012-2016),101,2016,2,2966,4
31017,TMAX 530  ABS (2016),101,2016,2,10032,1
31018,T-Max 530 ABS  Bronce Max (2014-2019),101,2016,2,5391,1
31019,T-Max 530 ABS  Iron Max (2015-2017),101,2016,2,1790,4
31020,T-Max 530 ABS  LUX MAX (2015-2016),101,2016,2,7454,2
31021,Tracer 700   (2016-2019),101,2016,2,4379,3
31022,Tricity  125 (2015-2017),101,2016,2,6483,4
31023,Tricity  125 ABS (2015-2017),101,2016,2,5260,2
31024,TT R 110 E   (2012-2017),101,2016,2,8645,1
31025,TZR 50   (2010-2017),101,2016,2,1787,2
31026,V-Max 1700   (2010-2016),101,2016,2,4597,1
31027,WR 250 F   (modelo actual),101,2016,2,9306,4
31028,WR 450 F   (modelo actual),101,2016,2,5948,3
31029,X enter 125   (modelo actual),101,2016,2,6036,1
31030,X enter Urban Edition   (2012),101,2016,2,9905,2
31031,X enter Urban Edition.   (2013),101,2016,2,7278,1
31032,X MAX 125  Iron Max (2016-2018),101,2016,2,4158,3
31033,X MAX 125 Sport   (2011-2017),101,2016,2,5041,3
31034,X MAX 400  ABS (2014-2016),101,2016,2,10381,3
31035,XJ6 Diversion N.   (2013-2016),101,2016,2,3223,4
31036,XJR 1300   (2015-2016),101,2016,2,7988,1
31037,XJR 1300  60th Anniv. (2015-2017),101,2016,2,7535,4
31038,XJR 1300  Racer (2015-2016),101,2016,2,5226,2
31039,X-MAX 125   (2016),101,2016,2,9744,4
31040,X-MAX 125  ABS (2016-2017),101,2016,2,2585,2
31041,X-MAX 125  IRON MAX (2016),101,2016,2,9866,2
31042,X-MAX 250   (2016),101,2016,2,1869,2
31043,X-MAX 250  ABS (2016),101,2016,2,5793,3
31044,X-MAX 250  ABS IRON (2016),101,2016,2,11000,3
31045,X-MAX 250  Momodesing (2014-2016),101,2016,2,1927,3
31046,X-MAX 400  ABS IRON (2016-2017),101,2016,2,2065,1
31047,XSR 900 ABS  60th anniv. (2016-2017),101,2016,2,8089,4
31048,XSR700   (modelo actual),101,2016,2,10221,2
31049,XSR700  60th aniv. (2016-2017),101,2016,2,8256,3
31050,XSR900   (2016),101,2016,2,2814,1
31051,XSR900  ABS (modelo actual),101,2016,2,6583,2
31052,XT 660 Z Tenere   (2009-2016),101,2016,2,7928,2
31053,XT 660 Z Tenere ABS   (2010-2016),101,2016,2,8861,3
31054,XV 950   (2014-2016),101,2016,2,10353,3
31055,XV 950 ABS   (2014-2016),101,2016,2,9805,2
31056,XV 950R ABS   (modelo actual),101,2016,2,3437,1
31057,XV950 BOLT RACER   (2016-2019),101,2016,2,10017,3
31058,XV950 BOLT RACER 60th anniv   (2016-2017),101,2016,2,10748,2
31059,YBR 125   (2010-2017),101,2016,2,5121,2
31060,YBR 125 Classic   (2009-2016),101,2016,2,3660,4
31061,YZ 125   (2011-2017),101,2016,2,10829,2
31062,YZ 205 F   (2016),101,2016,2,9681,1
31063,YZ 205 F  60TH aniversary (2016),101,2016,2,4651,2
31064,YZ 250 F   (2014-2017),101,2016,2,6525,2
31065,YZ 450 F   (2016-2017),101,2016,2,7951,1
31066,YZ 85   (2011-2017),101,2016,2,1658,2
31067,YZ125   (2016-2017),101,2016,2,2419,3
31068,YZ250   (2016-2017),101,2016,2,2179,1
31069,YZ450 F   (2016),101,2016,2,5944,2
31070,YZF R 125   (2014-2016),101,2016,2,4524,4
31071,YZF R1   (2015-2017),101,2016,2,2496,3
31072,YZF R1  M (2015-2017),101,2016,2,1577,2
31073,YZF R1 60th anniv.   (2016),101,2016,2,5929,2
31074,YZF R6   (2010-2016),101,2016,2,7576,1
31075,YZF-R3   (2015-2018),101,2016,2,5976,3
31076,Aerox 50 R.   (2011-2017),101,2017,2,8814,4
31077,D'elight 125   (2017-2020),101,2017,2,2759,4
31078,FJR 1300 A   (modelo actual),101,2017,2,3632,3
31079,FJR 1300 AE   (modelo actual),101,2017,2,4387,1
31080,FJR 1300 AS   (modelo actual),101,2017,2,5039,1
31081,Jog 50 RR   (2013-2017),101,2017,2,9835,1
31082,MT 09   (2017-2020),101,2017,2,2152,2
31083,MT 09 ABS   (2014-2017),101,2017,2,1994,2
31084,MT-03 ABS   (2016-2019),101,2017,2,4556,4
31085,MT-07  ABS (2014-2017),101,2017,2,5569,4
31086,MT-07 MOTO CAGE  ABS (2016-2017),101,2017,2,1985,3
31087,MT-09 ABS TRACER   (2015-2017),101,2017,2,4352,3
31088,MT10   (modelo actual),101,2017,2,2508,4
31089,MT10  SP (modelo actual),101,2017,2,1720,4
31090,MT-10 Tourer Edition   (modelo actual),101,2017,2,7688,1
31091,MT-125 ABS   (2016-2019),101,2017,2,7597,2
31092,Neo's 50   (2011-2017),101,2017,2,2159,1
31093,Neo's 50 4T UBS   (modelo actual),101,2017,2,1799,1
31094,NMAX   (2015-2020),101,2017,2,3850,3
31095,PW 50   (2009-2017),101,2017,2,8442,3
31096,SCR950   (modelo actual),101,2017,2,4291,3
31097,Super TÃ©nÃ©rÃ©   (modelo actual),101,2017,2,10825,4
31098,SUPER TÃ‰NÃ‰RÃ‰ E   (modelo actual),101,2017,2,5396,4
31099,TMAX   (2017-2019),101,2017,2,3702,4
31100,TMAX  530 DX (2017-2019),101,2017,2,2635,4
31101,TMAX  530 SX (2017-2020),101,2017,2,8460,4
31102,TMAX 530  ABS (2017-2019),101,2017,2,5193,1
31103,T-Max 530 ABS  Bronce Max (2014-2019),101,2017,2,2652,1
31104,T-Max 530 ABS  DX (2017-2019),101,2017,2,8032,2
31105,T-Max 530 ABS  Iron Max (2015-2017),101,2017,2,5486,4
31106,T-Max 530 ABS  SX (2017-2020),101,2017,2,4615,2
31107,Tracer 700   (2016-2019),101,2017,2,10439,3
31108,Tracer 900   (2017),101,2017,2,9410,4
31109,Tricity  125 (2015-2017),101,2017,2,10800,4
31110,Tricity  125 ABS (2015-2017),101,2017,2,4453,2
31111,Tricity 125   (modelo actual),101,2017,2,2109,3
31112,TT R 110 E   (2012-2017),101,2017,2,2964,1
31113,TZR 50   (2010-2017),101,2017,2,5707,2
31114,WR 250 F   (modelo actual),101,2017,2,4633,4
31115,WR 250 F  Enduro GP (modelo actual),101,2017,2,6130,3
31116,WR 400 F  Enduro GP (2017),101,2017,2,9602,4
31117,WR 450 F   (modelo actual),101,2017,2,7136,3
31118,WR450 F  Enduro GP (modelo actual),101,2017,2,9941,2
31119,X enter 125   (modelo actual),101,2017,2,10217,1
31120,X enter Urban Edition   (2012),101,2017,2,2532,2
31121,X enter Urban Edition.   (2013),101,2017,2,2005,1
31122,X MAX 125  Iron Max (2016-2018),101,2017,2,5822,3
31123,X MAX 125 Sport   (2011-2017),101,2017,2,2271,3
31124,XJR 1300  60th Anniv. (2015-2017),101,2017,2,4885,4
31125,X-MAX 125  ABS (2016-2017),101,2017,2,10437,2
31126,X-MAX 300   (2017-2020),101,2017,2,2030,3
31127,X-MAX 400   (modelo actual),101,2017,2,10454,4
31128,X-MAX 400  ABS IRON (2016-2017),101,2017,2,8673,1
31129,X-MAX 400  Tech MAX (modelo actual),101,2017,2,1915,3
31130,XSR 900  Abarth (modelo actual),101,2017,2,4257,2
31131,XSR 900 ABS  60th anniv. (2016-2017),101,2017,2,5314,4
31132,XSR700   (modelo actual),101,2017,2,7975,2
31133,XSR700  60th aniv. (2016-2017),101,2017,2,3586,3
31134,XSR900  ABS (modelo actual),101,2017,2,2625,2
31135,XV 950R ABS   (modelo actual),101,2017,2,7530,1
31136,XV950 BOLT RACER   (2016-2019),101,2017,2,10605,3
31137,XV950 BOLT RACER 60th anniv   (2016-2017),101,2017,2,8754,2
31138,YBR 125   (2010-2017),101,2017,2,4716,2
31139,YS125   (modelo actual),101,2017,2,6197,4
31140,YZ 125   (2011-2017),101,2017,2,4062,2
31141,YZ 250 F   (2014-2017),101,2017,2,7280,2
31142,YZ 450 F   (2016-2017),101,2017,2,5390,1
31143,YZ 85   (2011-2017),101,2017,2,8830,2
31144,YZ125   (2016-2017),101,2017,2,4859,3
31145,YZ250   (2016-2017),101,2017,2,10564,1
31146,YZF R 125  ABS (2017-2018),101,2017,2,7457,3
31147,YZF R1   (2015-2017),101,2017,2,1617,3
31148,YZF R1  M (2015-2017),101,2017,2,9988,2
31149,YZF R6   (modelo actual),101,2017,2,8363,3
31150,YZF R6  -R (modelo actual),101,2017,2,9654,2
31151,YZF-R3   (2015-2018),101,2017,2,4800,3
31152,Aerox  4 (modelo actual),101,2018,2,9668,3
31153,D'elight 125   (2017-2020),101,2018,2,8820,4
31154,FJR 1300 A   (modelo actual),101,2018,2,6504,3
31155,FJR 1300 AE   (modelo actual),101,2018,2,3458,1
31156,FJR 1300 AS   (modelo actual),101,2018,2,6067,1
31157,MT 09   (2017-2020),101,2018,2,3400,2
31158,MT 09  SP (2018-2020),101,2018,2,2474,2
31159,MT-03 ABS   (2016-2019),101,2018,2,2873,4
31160,MT-07  ABS (2018-2020),101,2018,2,2601,2
31161,MT10   (modelo actual),101,2018,2,3226,4
31162,MT10  SP (modelo actual),101,2018,2,5789,4
31163,MT-10 Tourer Edition   (modelo actual),101,2018,2,6005,1
31164,MT-125 ABS   (2016-2019),101,2018,2,5769,2
31165,Neo's 50 4T UBS   (modelo actual),101,2018,2,4061,1
31166,Niken   (modelo actual),101,2018,2,4884,2
31167,NMAX   (2015-2020),101,2018,2,2990,3
31168,PW 50   (modelo actual),101,2018,2,6014,2
31169,SCR950   (modelo actual),101,2018,2,3141,3
31170,Star Venture   (2018-2019),101,2018,2,9391,3
31171,Super TÃ©nÃ©rÃ©   (modelo actual),101,2018,2,2235,4
31172,SUPER TÃ‰NÃ‰RÃ‰ E   (modelo actual),101,2018,2,4932,4
31173,TMAX   (2017-2019),101,2018,2,9426,4
31174,TMAX  530 DX (2017-2019),101,2018,2,5004,4
31175,TMAX  530 SX (2017-2020),101,2018,2,5910,4
31176,TMAX 530  ABS (2017-2019),101,2018,2,2518,1
31177,T-Max 530 ABS  Bronce Max (2014-2019),101,2018,2,6822,1
31178,T-Max 530 ABS  DX (2017-2019),101,2018,2,6340,2
31179,T-Max 530 ABS  SX (2017-2020),101,2018,2,9411,2
31180,T-Max 530 ABS  SX Sport Edition (2018-2019),101,2018,2,9844,2
31181,Tracer 700   (2016-2019),101,2018,2,10510,3
31182,Tracer 900   (2018-2020),101,2018,2,5836,3
31183,Tracer 900  GT (2018-2020),101,2018,2,5698,4
31184,Tricity 125   (modelo actual),101,2018,2,5701,3
31185,TT R 110 E   (2018-2019),101,2018,2,8869,2
31186,WR 250 F   (modelo actual),101,2018,2,6459,4
31187,WR 250 F  Enduro GP (modelo actual),101,2018,2,3577,3
31188,WR 450 F   (modelo actual),101,2018,2,5813,3
31189,WR450 F  Enduro GP (modelo actual),101,2018,2,6818,2
31190,X enter 125   (modelo actual),101,2018,2,8798,1
31191,X enter Urban Edition   (2012),101,2018,2,5127,2
31192,X enter Urban Edition.   (2013),101,2018,2,7815,1
31193,X MAX 125  Iron Max (2016-2018),101,2018,2,7891,3
31194,X MAX 400   (2018-2019),101,2018,2,1502,4
31195,X-MAX 125   (2018-2020),101,2018,2,4719,3
31196,X-MAX 300   (2017-2020),101,2018,2,10355,3
31197,X-MAX 400   (modelo actual),101,2018,2,1923,4
31198,X-MAX 400  Tech MAX (modelo actual),101,2018,2,7818,3
31199,XSR 900  Abarth (modelo actual),101,2018,2,8155,2
31200,XSR700   (modelo actual),101,2018,2,3494,2
31201,XSR900  ABS (modelo actual),101,2018,2,4061,2
31202,XV 950R ABS   (modelo actual),101,2018,2,9460,1
31203,XV950 BOLT RACER   (2016-2019),101,2018,2,7425,3
31204,YS125   (modelo actual),101,2018,2,3779,4
31205,YZ 125   (modelo actual),101,2018,2,5021,1
31206,YZ 250 F   (2018),101,2018,2,4585,4
31207,YZ 450 F   (2018-2019),101,2018,2,10182,4
31208,YZ 65   (2018),101,2018,2,3913,1
31209,YZ 85   (2018),101,2018,2,4839,2
31210,YZ250   (modelo actual),101,2018,2,7304,2
31211,YZF R 125  ABS (2017-2018),101,2018,2,10791,3
31212,YZF R1  M (2018-2019),101,2018,2,7773,3
31213,YZF R1  YZF-R1 (2018-2019),101,2018,2,8066,2
31214,YZF R6   (modelo actual),101,2018,2,5974,3
31215,YZF R6  -R (modelo actual),101,2018,2,5972,2
31216,YZF-R3   (2015-2018),101,2018,2,10997,3
31217,Aerox  4 (modelo actual),101,2019,2,1747,3
31218,D'elight 125   (2017-2020),101,2019,2,3115,4
31219,FJR 1300 A   (modelo actual),101,2019,2,4589,3
31220,FJR 1300 AE   (modelo actual),101,2019,2,8610,1
31221,FJR 1300 AS   (modelo actual),101,2019,2,9028,1
31222,MT 09   (2017-2020),101,2019,2,5496,2
31223,MT 09  SP (2018-2020),101,2019,2,4844,2
31224,MT-03 ABS   (2016-2019),101,2019,2,2948,4
31225,MT-07  ABS (2018-2020),101,2019,2,7684,2
31226,MT10   (modelo actual),101,2019,2,4051,4
31227,MT10  SP (modelo actual),101,2019,2,2838,4
31228,MT-10 Tourer Edition   (modelo actual),101,2019,2,9245,1
31229,MT-125 ABS   (2016-2019),101,2019,2,2432,2
31230,Neo's 50 4T UBS   (modelo actual),101,2019,2,6125,1
31231,Niken   (modelo actual),101,2019,2,2163,2
31232,Niken  GT (modelo actual),101,2019,2,4944,4
31233,NMAX   (2015-2020),101,2019,2,1814,3
31234,PW 50   (modelo actual),101,2019,2,6891,2
31235,SCR950   (modelo actual),101,2019,2,7428,3
31236,Star Venture   (2018-2019),101,2019,2,1947,3
31237,Super TÃ©nÃ©rÃ©   (modelo actual),101,2019,2,9746,4
31238,SUPER TÃ‰NÃ‰RÃ‰ E   (modelo actual),101,2019,2,2824,4
31239,TÃ©nÃ©rÃ© 700   (modelo actual),101,2019,2,4611,2
31240,TMAX   (2017-2019),101,2019,2,6825,4
31241,TMAX  530 DX (2017-2019),101,2019,2,5658,4
31242,TMAX  530 SX (2017-2020),101,2019,2,4957,4
31243,TMAX 530  ABS (2017-2019),101,2019,2,7291,1
31244,T-Max 530 ABS  Bronce Max (2014-2019),101,2019,2,8597,1
31245,T-Max 530 ABS  DX (2017-2019),101,2019,2,9257,2
31246,T-Max 530 ABS  SX (2017-2020),101,2019,2,3662,2
31247,T-Max 530 ABS  SX Sport Edition (2018-2019),101,2019,2,2817,2
31248,Tracer 700   (2016-2019),101,2019,2,2033,3
31249,Tracer 700  GT (2019-2020),101,2019,2,8516,3
31250,Tracer 900   (2018-2020),101,2019,2,5624,3
31251,Tracer 900  GT (2018-2020),101,2019,2,3307,4
31252,Tricity 125   (modelo actual),101,2019,2,9998,3
31253,TT R 110 E   (2018-2019),101,2019,2,7467,2
31254,WR 250 F   (modelo actual),101,2019,2,10965,4
31255,WR 250 F  Enduro GP (modelo actual),101,2019,2,7639,3
31256,WR 450 F   (modelo actual),101,2019,2,10884,3
31257,WR450 F  Enduro GP (modelo actual),101,2019,2,10922,2
31258,X enter 125   (modelo actual),101,2019,2,5796,1
31259,X enter Urban Edition   (2012),101,2019,2,4236,2
31260,X enter Urban Edition.   (2013),101,2019,2,3392,1
31261,X MAX 125  Iron Max (2019-2020),101,2019,2,8592,2
31262,X MAX 400   (2018-2019),101,2019,2,7132,4
31263,X-MAX 125   (2018-2020),101,2019,2,3696,3
31264,X-MAX 300   (2017-2020),101,2019,2,3525,3
31265,X-MAX 300  Iron Max (2019-2020),101,2019,2,9297,3
31266,X-MAX 400   (modelo actual),101,2019,2,6683,4
31267,X-MAX 400  Iron Max (2019-2020),101,2019,2,2354,4
31268,X-MAX 400  Tech MAX (modelo actual),101,2019,2,2395,3
31269,XSR 900  Abarth (modelo actual),101,2019,2,5067,2
31270,XSR700   (modelo actual),101,2019,2,3888,2
31271,XSR700  X Tribute (modelo actual),101,2019,2,8663,1
31272,XSR900  ABS (modelo actual),101,2019,2,1597,2
31273,XSR900  X Tribute (2019),101,2019,2,4009,3
31274,XV 950R ABS   (modelo actual),101,2019,2,8001,1
31275,XV950 BOLT RACER   (2016-2019),101,2019,2,4814,3
31276,YS125   (modelo actual),101,2019,2,7819,4
31277,YZ 125   (modelo actual),101,2019,2,9528,1
31278,YZ 250 F   (2019),101,2019,2,5008,3
31279,YZ 450 F   (2018-2019),101,2019,2,10388,4
31280,YZ 65   (2019),101,2019,2,1742,2
31281,YZ 85   (2019),101,2019,2,2983,1
31282,YZ250   (modelo actual),101,2019,2,8805,2
31283,YZF R 125   (modelo actual),101,2019,2,1836,2
31284,YZF R1  GYTR 20 Aniversario (2019),101,2019,2,4644,4
31285,YZF R1  M (2018-2019),101,2019,2,4994,3
31286,YZF R1  YZF-R1 (2018-2019),101,2019,2,3807,2
31287,YZF R6   (modelo actual),101,2019,2,10511,3
31288,YZF R6  -R (modelo actual),101,2019,2,8606,2
31289,YZF-R3   (modelo actual),101,2019,2,8005,1
31290,Aerox  4 (modelo actual),101,2020,2,5967,3
31291,D'elight 125   (2017-2020),101,2020,2,8396,4
31292,FJR 1300 A   (modelo actual),101,2020,2,3545,3
31293,FJR 1300 AE   (modelo actual),101,2020,2,8536,1
31294,FJR 1300 AS   (modelo actual),101,2020,2,4531,1
31295,MT 09   (2017-2020),101,2020,2,4036,2
31296,MT 09  SP (2018-2020),101,2020,2,5440,2
31297,MT-03   (modelo actual),101,2020,2,6289,4
31298,MT-07  ABS (2018-2020),101,2020,2,2555,2
31299,MT10   (modelo actual),101,2020,2,5415,4
31300,MT10  SP (modelo actual),101,2020,2,6515,4
31301,MT-10 Tourer Edition   (modelo actual),101,2020,2,8423,1
31302,MT-125   (modelo actual),101,2020,2,5636,2
31303,Neo's 50 4T UBS   (modelo actual),101,2020,2,8145,1
31304,Niken   (modelo actual),101,2020,2,7774,2
31305,Niken  GT (modelo actual),101,2020,2,7825,4
31306,NMAX   (2015-2020),101,2020,2,2752,3
31307,PW 50   (modelo actual),101,2020,2,2689,2
31308,SCR950   (modelo actual),101,2020,2,10571,3
31309,Super TÃ©nÃ©rÃ©   (modelo actual),101,2020,2,8266,4
31310,SUPER TÃ‰NÃ‰RÃ‰ E   (modelo actual),101,2020,2,7886,4
31311,TÃ©nÃ©rÃ© 700   (modelo actual),101,2020,2,4526,2
31312,TÃ©nÃ©rÃ© 700  Rally Edition (modelo actual),101,2020,2,5425,2
31313,TMAX  530 SX (2017-2020),101,2020,2,7933,4
31314,T-Max 530 ABS  SX (2017-2020),101,2020,2,10767,2
31315,TMAX 560 ABS   (modelo actual),101,2020,2,9878,3
31316,TMAX 560 TECH MAX   (modelo actual),101,2020,2,1581,1
31317,Tracer 700   (2020),101,2020,2,7876,1
31318,Tracer 700  GT (2019-2020),101,2020,2,2656,3
31319,Tracer 900   (2018-2020),101,2020,2,8063,3
31320,Tracer 900  GT (2018-2020),101,2020,2,6308,4
31321,Tricity  300 (modelo actual),101,2020,2,3348,4
31322,Tricity 125   (modelo actual),101,2020,2,6698,3
31323,TT R 110 E   (modelo actual),101,2020,2,10834,3
31324,TT R 125   (modelo actual),101,2020,2,6468,4
31325,TT R 50 E   (modelo actual),101,2020,2,8521,3
31326,WR 250 F   (modelo actual),101,2020,2,2324,4
31327,WR 250 F  Enduro GP (modelo actual),101,2020,2,5404,3
31328,WR 450 F   (modelo actual),101,2020,2,3665,3
31329,WR450 F  Enduro GP (modelo actual),101,2020,2,3565,2
31330,X enter 125   (modelo actual),101,2020,2,8695,1
31331,X enter Urban Edition   (2012),101,2020,2,7324,2
31332,X enter Urban Edition.   (2013),101,2020,2,10980,1
31333,X MAX 125  Iron Max (2019-2020),101,2020,2,4952,2
31334,X-MAX 125   (2018-2020),101,2020,2,10733,3
31335,X-MAX 125  Tech MAX (2020),101,2020,2,5761,3
31336,X-MAX 300   (2017-2020),101,2020,2,6875,3
31337,X-MAX 300  Iron Max (2019-2020),101,2020,2,3022,3
31338,X-MAX 300  Tech Max (2020),101,2020,2,1880,2
31339,X-MAX 400   (modelo actual),101,2020,2,1902,4
31340,X-MAX 400  Iron Max (2019-2020),101,2020,2,4280,4
31341,X-MAX 400  Tech MAX (modelo actual),101,2020,2,6999,3
31342,XSR 900  Abarth (modelo actual),101,2020,2,5264,2
31343,XSR700   (modelo actual),101,2020,2,3649,2
31344,XSR700  X Tribute (modelo actual),101,2020,2,3486,1
31345,XSR900  ABS (modelo actual),101,2020,2,9557,2
31346,XV 950R ABS   (modelo actual),101,2020,2,2962,1
31347,YS125   (modelo actual),101,2020,2,5670,4
31348,YZ 125   (modelo actual),101,2020,2,3866,1
31349,YZ 250 F   (2020),101,2020,2,1696,4
31350,YZ 450 F   (modelo actual),101,2020,2,9763,3
31351,YZ 450 F  Monster (modelo actual),101,2020,2,7829,2
31352,YZ 65   (modelo actual),101,2020,2,6016,2
31353,YZ 85   (modelo actual),101,2020,2,4445,4
31354,YZ250   (modelo actual),101,2020,2,1681,2
31355,YZF R 125   (modelo actual),101,2020,2,6087,2
31356,YZF R1  M (modelo actual),101,2020,2,3241,2
31357,YZF R6   (modelo actual),101,2020,2,2273,3
31358,YZF R6  -R (modelo actual),101,2020,2,8225,2
31359,YZF-R1   (modelo actual),101,2020,2,7830,2
31360,YZF-R1  M (modelo actual),101,2020,2,3375,4
31361,YZF-R3   (modelo actual),101,2020,2,3587,1
31362,Aerox  4 (modelo actual),101,2021,2,9299,3
31363,D'elight 125   (modelo actual),101,2021,2,6200,3
31364,FJR 1300 A   (modelo actual),101,2021,2,9388,3
31365,FJR 1300 AE   (modelo actual),101,2021,2,2018,1
31366,FJR 1300 AS   (modelo actual),101,2021,2,8414,1
31367,MT 09   (modelo actual),101,2021,2,7138,3
31368,MT 09  SP (modelo actual),101,2021,2,4041,4
31369,MT-03   (modelo actual),101,2021,2,10792,4
31370,MT-07   (modelo actual),101,2021,2,2649,1
31371,MT10   (modelo actual),101,2021,2,8774,4
31372,MT10  SP (modelo actual),101,2021,2,3808,4
31373,MT-10 Tourer Edition   (modelo actual),101,2021,2,3335,1
31374,MT-125   (modelo actual),101,2021,2,7871,2
31375,Neo's 50 4T UBS   (modelo actual),101,2021,2,5530,1
31376,Niken   (modelo actual),101,2021,2,10729,2
31377,Niken  GT (modelo actual),101,2021,2,8342,4
31378,NMAX   (modelo actual),101,2021,2,3907,1
31379,PW 50   (modelo actual),101,2021,2,2783,2
31380,R6 Race   (modelo actual),101,2021,2,4890,3
31381,SCR950   (modelo actual),101,2021,2,4934,3
31382,Super TÃ©nÃ©rÃ©   (modelo actual),101,2021,2,3621,4
31383,SUPER TÃ‰NÃ‰RÃ‰ E   (modelo actual),101,2021,2,2435,4
31384,TÃ©nÃ©rÃ© 700   (modelo actual),101,2021,2,5951,2
31385,TÃ©nÃ©rÃ© 700  Rally Edition (modelo actual),101,2021,2,10830,2
31386,TMAX  20 Aniversario (modelo actual),101,2021,2,9674,2
31387,TMAX 560 ABS   (modelo actual),101,2021,2,7510,3
31388,TMAX 560 TECH MAX   (modelo actual),101,2021,2,5430,1
31389,Tracer 7   (modelo actual),101,2021,2,4947,3
31390,Tracer 7  GT (modelo actual),101,2021,2,10776,3
31391,Tracer 9   (modelo actual),101,2021,2,6294,2
31392,Tracer 9  GT (modelo actual),101,2021,2,8806,2
31393,Tricity  300 (modelo actual),101,2021,2,5013,4
31394,Tricity 125   (modelo actual),101,2021,2,1674,3
31395,TT R 110 E   (modelo actual),101,2021,2,3212,3
31396,TT R 125   (modelo actual),101,2021,2,3438,4
31397,TT R 50 E   (modelo actual),101,2021,2,2283,3
31398,WR 250 F   (modelo actual),101,2021,2,7638,4
31399,WR 250 F  Enduro GP (modelo actual),101,2021,2,4060,3
31400,WR 450 F   (modelo actual),101,2021,2,4818,3
31401,WR450 F  Enduro GP (modelo actual),101,2021,2,4662,2
31402,X enter 125   (modelo actual),101,2021,2,1897,1
31403,X enter Urban Edition   (2012),101,2021,2,10318,2
31404,X enter Urban Edition.   (2013),101,2021,2,2816,1
31405,X-MAX 125   (modelo actual),101,2021,2,4370,4
31406,X-MAX 125  Tech MAX (modelo actual),101,2021,2,5442,1
31407,X-MAX 300   (modelo actual),101,2021,2,3248,3
31408,X-MAX 300  Tech Max (modelo actual),101,2021,2,2480,4
31409,X-MAX 400   (modelo actual),101,2021,2,2147,4
31410,X-MAX 400  Tech MAX (modelo actual),101,2021,2,8347,3
31411,XSR 125   (modelo actual),101,2021,2,9056,2
31412,XSR 900  Abarth (modelo actual),101,2021,2,6109,2
31413,XSR700   (modelo actual),101,2021,2,5462,2
31414,XSR700  X Tribute (modelo actual),101,2021,2,4348,1
31415,XSR900  ABS (modelo actual),101,2021,2,7849,2
31416,XV 950R ABS   (modelo actual),101,2021,2,7919,1
31417,YS125   (modelo actual),101,2021,2,7670,4
31418,YZ 125   (modelo actual),101,2021,2,5638,1
31419,YZ 250 F   (modelo actual),101,2021,2,3132,2
31420,YZ 250 F  Monster (modelo actual),101,2021,2,8339,3
31421,YZ 450 F   (modelo actual),101,2021,2,4440,3
31422,YZ 450 F  Monster (modelo actual),101,2021,2,1917,2
31423,YZ 65   (modelo actual),101,2021,2,2905,2
31424,YZ 85   (modelo actual),101,2021,2,4813,4
31425,YZ250   (modelo actual),101,2021,2,8293,2
31426,YZF R 125   (modelo actual),101,2021,2,4634,2
